Strategy,Return,Risk
Long-Short,0.32610640772809385,0.27575391713567526
Long-Short,-0.012946502316157849,0.34990602501020235
Long-Short,0.2606131834177734,0.2350564908522388
Long-Short,0.6113109616651413,0.5467929264834742
Long-Short,0.15394862128851308,0.22338017558199602
Long-Short,0.3708519101212195,0.3533318461805266
Long-Short,0.383929201096403,0.3072562623086013
Long-Short,0.6563682589208762,0.5560012012635548
Long-Short,-0.13398191391045278,0.3924034291197782
Long-Short,0.22155771296352877,0.2262017426591963
Long-Short,0.6967259051330473,0.6218651548862337
Long-Short,0.06292058649362511,0.31844602641188247
Long-Short,0.820591680130656,0.7132428392627751
Long-Short,0.658555518485155,0.569299364001512
Long-Short,0.26678217008506355,0.23198104525790286
Long-Short,0.24687513305584777,0.3278907269531215
Long-Short,0.35604065897602855,0.28897934131452024
Long-Short,0.4354056913192249,0.3471442324250915
Long-Short,0.48044467965121385,0.40392678162786394
Long-Short,0.12248115758698973,0.21950629018167758
Long-Short,0.07069189841138382,0.24714034068818852
Long-Short,0.6325912347774788,0.5324279781263431
Long-Short,-0.033967105935984204,0.32382697691414974
Long-Short,0.9812182097047601,0.9033365343908705
Long-Short,0.6703497374597024,0.5638670228150792
Long-Short,0.3225506766148727,0.27275666435701934
Long-Short,0.2612575412042147,0.23928464967529894
Long-Short,0.0701634599274092,0.23525762820547091
Long-Short,0.44422838542053467,0.3618934958504176
Long-Short,-0.029067094006491073,0.3013484203992769
Long-Short,0.1492720294255044,0.3901451655690853
Long-Short,0.24970569676982574,0.22595753846535033
Long-Short,0.34477656100435955,0.2779370733040866
Long-Short,0.07496920972830756,0.23202202118051596
Long-Short,0.4150037344521353,0.3526936737720793
Long-Short,0.33259886244281106,0.27374007374057174
Long-Short,0.5954608634564457,0.4914426647929215
Long-Short,-0.05899548296410809,0.32863915700008556
Long-Short,-0.19976301318828593,0.45229737737810294
Long-Short,0.45983148509835436,0.38569531105319
Long-Short,0.28431468047791875,0.24046860337032583
Long-Short,0.3650014496409854,0.2995186252772991
Long-Short,0.2872924671698489,0.24245424806327912
Long-Short,0.2563932728774677,0.22733463433062645
Long-Short,0.4729855885175837,0.3881866445711078
Long-Short,0.2912060312887671,0.2542954812526231
Long-Short,0.6251757315343974,0.5339153352557051
Long-Short,0.9457171759585798,0.8983805525679629
Long-Short,0.15054262420246634,0.214297829925649
Long-Short,0.7708055827854499,0.6760402572263138
Long-Short,0.4300068055189664,0.4600355619689942
Long-Short,0.5546741969110852,0.4592067787208592
Long-Short,0.23715988153840337,0.35911404563299615
Long-Short,0.5387373647022914,0.48473142704960476
Long-Short,-0.07383081569578412,0.33488974998115856
Long-Short,0.5635700669632691,0.4935696909422618
Long-Short,0.49924105993087053,0.41012418210453117
Long-Short,-0.07165561873174839,0.3324679642787784
Long-Short,0.3313273765790917,0.2784379687805044
Long-Short,0.5658653104341288,0.49635049359393707
Long-Short,0.38567777291345995,0.3175252131566674
Long-Short,-0.0398951493138584,0.30836993529241663
Long-Short,-0.026409181983231,0.39118212787492546
Long-Short,0.4879791184156659,0.41404892554103395
Long-Short,0.38268964671534667,0.30710334618236046
Long-Short,0.35796926803976403,0.28756342297584053
Long-Short,0.1951856820283719,0.24980778620938146
Long-Short,0.2967439530520519,0.3195629668035564
Long-Short,-0.045912216377518716,0.3421085617348753
Long-Short,-0.0933479013208679,0.3966769554311177
Long-Short,0.5494950065973974,0.44936937291254536
Long-Short,0.5236362036768808,0.44902269188976
Long-Short,0.573918379784824,0.47600154043791376
Long-Short,0.120648310168702,0.23222200653912448
Long-Short,0.4031026644367513,0.3212418959216444
Long-Short,0.23552843652244296,0.2276951138326323
Long-Short,0.3712119478165403,0.3311294871811189
Long-Short,0.47310666060776285,0.38827015329226616
Long-Short,0.6167455461190825,0.5211670590461233
Long-Short,0.10648832966452028,0.23001269273524236
Long-Short,0.34959498042824855,0.2827645079844173
Long-Short,0.030353001061422746,0.27815797373007145
Long-Short,0.6070947331392408,0.5027305067603611
Long-Short,0.14973136299603598,0.22216657633834774
Long-Short,0.27153877625389305,0.2481513893230448
Long-Short,0.5303211115776223,0.43880539865251633
Long-Short,0.2643037261939619,0.2346942299284949
Long-Short,0.2319692083798086,0.2903616477285772
Long-Short,0.6284682927901408,0.5299402852041682
Long-Short,0.15914219008673336,0.27419246994178953
Long-Short,0.402872571780019,0.32365601358164336
Long-Short,0.2445086166644018,0.23118292615918057
Long-Short,0.5843031008617032,0.5797289692254537
Long-Short,0.4335741669426737,0.3460743469471108
Long-Short,0.3576843057600465,0.2888417618904281
Long-Short,0.6013973112503506,0.5506318451974234
Long-Short,0.7796998950958431,0.6804429372380191
Long-Short,0.20293402544659417,0.2154036593189946
Long-Short,0.11286416558792486,0.2632318273824963
Long-Short,-0.09775709782878303,0.37199709804483466
Long-Short,0.8663696580357473,0.7861956608653969
Long-Short,0.15264467876490467,0.24871866807789392
Long-Short,0.04206057655188064,0.24896051741176167
Long-Short,0.13566936146633998,0.21303425169664209
Long-Short,0.9728063446959845,0.8972683675755295
Long-Short,0.12051962349945264,0.21909974913129618
Long-Short,0.04352222471313122,0.25021138502648316
Long-Short,0.7194273657275234,0.6131774185692113
Long-Short,0.3033994527216727,0.25084372382912457
Long-Short,0.6015206507574989,0.526857801383605
Long-Short,0.31997958642671975,0.29156017524657507
Long-Short,0.5324330218827507,0.43377068339018315
Long-Short,0.04384488470444543,0.2730237877519125
Long-Short,0.2574476204266869,0.25062442809666874
Long-Short,0.24308220249904247,0.339197159509464
Long-Short,0.8816026556449629,0.7804090840229764
Long-Short,0.7617500230765137,0.717433111654567
Long-Short,-0.031005927548390988,0.30262698640851016
Long-Short,0.4624334867747667,0.37498583944889646
Long-Short,0.34845327333361914,0.4251647539063876
Long-Short,0.1871307720886125,0.21091857898334324
Long-Short,-0.16317437696770826,0.40894277510495364
Long-Short,0.3869435048387836,0.3101423972485915
Long-Short,0.2223079395043569,0.3120036686555262
Long-Short,0.5953432206211937,0.49367215319897945
Long-Short,0.5204174099288474,0.44057687476893037
Long-Short,0.170474111597595,0.21436080774078767
Long-Short,0.24284097031198842,0.24465885728872808
Long-Short,-0.03398198932162125,0.30349985005095015
Long-Short,0.7168891855422947,0.6183995228685507
Long-Short,0.8965416610830654,0.7996338411698016
Long-Short,0.4450918524245059,0.3711072491692192
Long-Short,0.428358896014678,0.36768786884821025
Long-Short,0.5325813094652414,0.4969085315456692
Long-Short,0.15499383480188977,0.28873598250093735
Long-Short,0.5626000149101487,0.4604973638427618
Long-Short,-0.08427346823541015,0.3471272987861795
Long-Short,0.46066590647450045,0.37800331893130434
Long-Short,0.40288176477470067,0.3238269220144406
Long-Short,0.482854433812994,0.4378111949800301
Long-Short,0.06351029899715038,0.243419351933016
Long-Short,0.4281396449172333,0.40024321296439924
Long-Short,0.35319163777593265,0.2991096678114732
Long-Short,0.4671155823637521,0.4173059674923181
Long-Short,0.6068717560013852,0.5055664456037118
Long-Short,0.4129524944174283,0.46586208103706517
Long-Short,-0.17428976725571294,0.42136168993915823
Long-Short,0.22862543246611608,0.2355592825428787
Long-Short,0.22124160262118997,0.23729250412115352
Long-Short,0.3522142909755144,0.37705581718951714
Long-Short,0.52064775356399,0.4332631654472568
Long-Short,0.3843843198784165,0.30645384904028544
Long-Short,0.27701555777291614,0.3012609748940206
Long-Short,0.6356696006645869,0.5299730612916458
Long-Short,0.30363397864979697,0.2534015913160272
Long-Short,0.28088695278677045,0.24034917934881056
Long-Short,-0.024652101985965152,0.34148028486492626
Long-Short,0.355083086128619,0.38231794270006053
Long-Short,0.5981460796903226,0.5168542822817678
Long-Short,0.32751897995320134,0.2660871313104314
Long-Short,0.28844222991285867,0.29676157838662515
Long-Short,0.10583546887633244,0.2684470575194273
Long-Short,0.5282720477106926,0.4287485174005791
Long-Short,0.675928848834561,0.6115140741847669
Long-Short,0.14078097503733655,0.21497936037744597
Long-Short,0.029508465483567614,0.33210024965327817
Long-Short,0.4375621049242601,0.3985844303808532
Long-Short,0.27763373801719604,0.26508847116488926
Long-Short,0.7399401190249477,0.674038404494553
Long-Short,0.9557953026817301,0.8773184209854498
Long-Short,0.13168024905519457,0.2181332030483557
Long-Short,0.5132408048593341,0.41760912291211455
Long-Short,0.5349897803373669,0.4494230350899607
Long-Short,0.7698964223393665,0.6926101806777629
Long-Short,0.48746747611707386,0.49234216641085027
Long-Short,0.5405044041242367,0.48533017532893624
Long-Short,0.9607109542391525,0.8724019068931895
Long-Short,0.23224016443620463,0.22464104675012972
Long-Short,0.30112764751989285,0.25903219624214796
Long-Short,0.3582578064409292,0.2872729137537852
Long-Short,0.29906836412698895,0.2588381830010749
Long-Short,0.4560231691935483,0.39741878297699307
Long-Short,0.7869945852896032,0.7520644277117369
Long-Short,0.3321058766696793,0.3576691423141527
Long-Short,0.2494628642499782,0.2250107594813094
Long-Short,0.3674317379816261,0.3471297068080827
Long-Short,-0.17931040231547818,0.43873020644341126
Long-Short,0.20982082498429716,0.22842016245423702
Long-Short,0.38054630923386756,0.3412551569276137
Long-Short,0.6281904982407712,0.5236655148518946
Long-Short,0.02937399281899221,0.26456228229794915
Long-Short,0.09997791937248733,0.3051680808787569
Long-Short,0.9344637013570317,0.850846103505595
Long-Short,0.3756233710875539,0.3095520969702446
Long-Short,-0.13183895198427298,0.3804469998457839
Long-Short,0.5072704100399996,0.42972724981480886
Long-Short,0.015122020395882382,0.2676998390592514
Long-Short,-0.017929226345048677,0.29304931882021085
Long-Short,-0.20582302164894867,0.4527205485870093
Long-Short,0.45445221607453495,0.37962718964607206
Long-Short,0.16974913774615125,0.34264864143316565
Long-Short,0.21308545634900372,0.21748816219657177
Long-Short,0.3500619524813796,0.296216246837895
Long-Short,0.8995172123583073,0.8231984994434967
Long-Short,0.0882666001402978,0.23608495138109367
Long-Short,0.17759934042040632,0.21672685667003244
Long-Short,0.7290278834032341,0.7016448099671417
Long-Short,0.05581899837517761,0.3254842362118125
Long-Short,-0.09543962046038523,0.3701146358352712
Long-Short,-0.1424868017917421,0.39701596917810955
Long-Short,0.5434789470149789,0.49728148344693524
Long-Short,0.3668415131780607,0.3106010091404948
Long-Short,0.15524337362080318,0.21361115701711347
Long-Short,0.4085704513226447,0.3517542262482112
Long-Short,0.4750384523056621,0.3943469109151028
Long-Short,0.69812264582657,0.6339414061217417
Long-Short,0.442440031929235,0.35508497723029797
Long-Short,0.5187092074937224,0.475310266227551
Long-Short,0.5386033791516566,0.4593287796587671
Long-Short,0.07164948161376622,0.27397618651051087
Long-Short,0.38133325911209215,0.3847878271302199
Long-Short,0.2432345809393019,0.26368217242048575
Long-Short,0.2515111188760686,0.22780308003408223
Long-Short,0.0787048998098357,0.2305673424266656
Long-Short,0.10225314716083485,0.23689959364518745
Long-Short,0.3198857454860279,0.2782459658147154
Long-Short,0.5577746814158101,0.4763119609751496
Long-Short,0.7284057556841681,0.624796437153009
Long-Short,0.19813300879115886,0.24896701666980167
Long-Short,0.3886301234082315,0.3096890111676493
Long-Short,0.17456701965148402,0.24012508916002231
Long-Short,0.6439060318005317,0.5629509327338111
Long-Short,0.7242097440674651,0.6194101668187835
Long-Short,0.7051288001037602,0.6310623334142901
Long-Short,0.37877637537854547,0.33802105654579967
Long-Short,0.7186633275897678,0.6248553053018722
Long-Short,0.631608007405414,0.5669998706477507
Long-Short,0.23324231907686965,0.27398296212472995
Long-Short,0.5003793040989263,0.4035890121817094
Long-Short,0.8044662258240965,0.6969093875597364
Long-Short,0.1654739245213562,0.2093538888016797
Long-Short,0.39106294163902156,0.3228988783854052
Long-Short,0.2208190692110631,0.38238948884894985
Long-Short,0.38338849082441684,0.39097283058769955
Long-Short,0.7313898843211301,0.627389348899381
Long-Short,0.1442683895748271,0.22789277799163588
Long-Short,0.9753762834764564,0.8895696716257852
Long-Short,0.5403991073266989,0.44724272719613056
