Date,BAH,NOC,PLTR
2022-05-17,78.94558715820312,435.6893615722656,8.359999656677246
2022-05-18,75.48023986816406,431.50592041015625,8.010000228881836
2022-05-19,76.54067993164062,425.4630432128906,8.3100004196167
2022-05-20,74.64704132080078,420.5586242675781,8.079999923706055
2022-05-23,76.76791381835938,433.30828857421875,8.010000228881836
2022-05-24,80.34687042236328,446.9021911621094,7.550000190734863
2022-05-25,80.12909698486328,443.60101318359375,7.960000038146973
2022-05-26,81.85231018066406,443.4207763671875,8.359999656677246
2022-05-27,82.24049377441406,448.2386779785156,8.850000381469727
2022-05-31,81.29369354248047,445.5821533203125,8.680000305175781
2022-06-01,80.74454498291016,442.0401611328125,8.460000038146973
2022-06-02,82.81806182861328,440.72613525390625,9.300000190734863
2022-06-03,82.5718994140625,455.48455810546875,8.9399995803833
2022-06-06,83.34829711914062,455.951171875,8.979999542236328
2022-06-07,84.06787109375,468.5196533203125,9.130000114440918
2022-06-08,82.30677795410156,449.8478088378906,9.180000305175781
2022-06-09,81.55880737304688,440.77374267578125,8.680000305175781
2022-06-10,80.39423370361328,441.630615234375,8.260000228881836
2022-06-13,78.86984252929688,438.6408996582031,7.639999866485596
2022-06-14,78.06086730957031,432.71844482421875,7.820000171661377
2022-06-15,79.17439270019531,436.5175476074219,8.119999885559082
2022-06-16,76.78556823730469,427.5386962890625,7.670000076293945
2022-06-17,77.21382904052734,422.69219970703125,8.239999771118164
2022-06-21,80.19276428222656,441.5830078125,8.710000038146973
2022-06-22,80.57344055175781,436.669921875,9.010000228881836
2022-06-23,80.87799072265625,434.4132995605469,9.460000038146973
2022-06-24,85.21788787841797,441.5163879394531,10.1899995803833
2022-06-27,84.42794799804688,444.4871826171875,9.619999885559082
2022-06-28,83.35249328613281,442.4400329589844,9.3100004196167
2022-06-29,84.25662994384766,439.7168273925781,9.229999542236328
2022-06-30,85.99830627441406,455.6750793457031,9.069999694824219
